xy_group_id,lon,lat,country,country_code,source,source_id,n_records,n_extract_ids,n_classes,n_class_groups,n_priority_records,n_no_spectral_data,n_rare_spectral_records,n_thematic_conflict_records,max_alert_rank,median_ndvi,median_ndre,median_months_obs,max_spectral_alert_level,pct_priority_records,has_multiple_classes,has_multiple_class_groups
SRC10_CRI_2021__XY__003cb57c1e31,-85.59412,10.148796,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8381020124784524,0.6065116776227888,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0046b87d283e,-85.409754,10.453399,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5593342322485853,0.31563952895252867,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__004da6ab427c,-85.400155,10.192809,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5489329404487977,0.3804080902264963,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__004f64f3327d,-85.61599,10.322117,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8483216758409529,0.5868104221488994,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__004fdd394f17,-85.55507,10.379124,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5993810927436265,0.42370238992410314,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0052c541db8e,-85.46868,10.412109,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6366039262897228,0.47537338408019725,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0057c14ce396,-85.756269,10.119908,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8238992817654724,0.5935676058592655,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__005b99f0a078,-85.236177,10.343102,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7414404246597899,0.5701384174818186,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__005dc0480585,-85.506408,10.265224,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6461452751927816,0.47276208093405336,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__005efce95da7,-85.250134,10.134289,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,1,0,3,-0.24595175188762713,-0.24820850126142724,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__006037e80b3a,-85.771635,10.447401,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6181787961911639,0.4427949460601383,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__006812f6477b,-85.265166,10.165479,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.26207074803049846,0.19316997895487575,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__006c84ebfddb,-85.246999,10.541796,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.42836174342144656,0.3330049532636604,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__006e90507fd7,-85.481085,10.356549,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5771354898890024,0.439339701363452,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__006f2902bee1,-85.375886,10.434241,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7829728490518174,0.5868213856575132,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0070dc999f44,-85.234516,10.457745,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5878473378456758,0.39315820000272883,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__007688d8350e,-85.526274,10.533702,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6425981995121467,0.520144949513436,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__007e09553e12,-85.321872,10.394613,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7658554613825771,0.5183529334001409,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__008486db51c7,-85.233075,10.086084,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,1,0,3,0.053170793866542,-0.07816234837858779,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__008518e09f34,-85.260507,10.089601,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4752905355528997,0.3333311341669182,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0087517f0de5,-85.656835,10.517613,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6302124031866752,0.4437977626572221,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__008b8966676b,-85.766727,10.104168,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8516260918283229,0.6025273425732947,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00924bf9bcc0,-85.225702,10.363656,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5634298265665876,0.39640525756248746,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0092ba975214,-85.574558,10.476758,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6233703164038005,0.41846671015525894,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00958f48ba2f,-85.33177,10.486314,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5328936028915288,0.34705816677556034,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00a4b4a05d80,-85.453538,10.168554,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.1155789125339503,0.03072534664468745,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00a4c5a0b46c,-85.283894,10.136572,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8384068174176194,0.5607151250880383,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00acef761b88,-85.809729,10.245793,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6262738771751346,0.4680092956081162,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00b11ec23dae,-85.304962,10.366453,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.773413290599226,0.5392968351088565,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00b5fe7d38ea,-85.229924,10.36364,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.297817320300369,0.2285021847778574,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00b76ca0ebd5,-85.643261,10.518507,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7171656035457517,0.48031003204530087,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00bcf6c6fe2c,-85.475722,10.175452,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4931136662353064,0.369614955172552,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__00c3150197c9,-85.265991,10.532189,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5791303206021667,0.40534808106459363,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00c5b0dadaad,-85.521204,10.359981,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6178037250278245,0.4300510973024815,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00c925a18ab8,-85.530309,10.286726,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6941199241850315,0.49012311449858126,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00c95d6a4b73,-85.391247,10.084249,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.8750256172909578,0.6227289301841203,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__00ca2f38c73a,-85.551111,10.432231,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.23436285580417565,0.18774560751452815,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00ce1447e4cc,-85.634709,10.507051,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8816659127309183,0.6194051552943294,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d01903a45b,-85.380003,10.41009,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5586899333175859,0.43078582328609527,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d185901049,-85.36674,10.3146,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8306385715513985,0.5954452751930323,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d2f251294e,-85.546674,10.388817,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.27629768359379747,0.20189499466855682,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d31cceee8f,-85.735115,10.107956,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.820677054185735,0.569709543699886,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d4f64cf4b5,-85.570625,10.108782,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.863570437841058,0.6423484002653216,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d53de2f0a5,-85.242934,10.450472,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4673947085771434,0.3346832660797763,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d7ea00fefe,-85.791108,10.403034,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3735585947975328,0.2967623023968061,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__00d838ee370d,-85.24382,10.137933,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8359223048642841,0.5895250391605785,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00d87bf470c2,-85.450938,10.223386,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6736603036449108,0.4869474596637565,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00db0585175d,-85.300352,10.547983,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5094356404232979,0.36565094984604063,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00dd4c3ab3b3,-85.46224,10.389213,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7723837940378315,0.5656136619009953,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00ded09c2070,-85.512912,10.391391,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6299463673471182,0.4015164024086036,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00df73cd5576,-85.313504,10.155762,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5229023944925517,0.3325950556467919,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00e019816c43,-85.394316,10.305051,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.6668048659512777,0.39804251091310733,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__00e1014a3434,-85.571921,10.269257,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.0283671137035654,0.03096004146867265,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00e1ee9550bb,-85.367452,10.43669,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.47756559660188747,0.2877754530450488,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00e61417c9cf,-85.709381,10.20633,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8370983798768299,0.6004846448809157,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__00f0dbd29c24,-85.730155,10.351965,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4783623960237518,0.3589712116560617,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__00f6bd7c3eb9,-85.667431,10.378745,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6978522856040278,0.5043763220793965,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__00fb84d5c1cc,-85.359058,10.151745,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5616493562516707,0.39187746192926287,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__0101fd4128de,-85.540883,10.498641,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4856148632938436,0.298383425638451,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0109fffda807,-85.781567,10.433792,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.44911689345341926,0.3918479220022796,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__010be082add4,-85.399256,10.466718,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.3100900147085167,0.2075340895914736,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__010cf18c6424,-85.422565,10.484714,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6566449730163222,0.45345153002584837,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__010e746b3030,-85.520764,10.268284,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6111994834953907,0.4205125335260181,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__011612239c6d,-85.55342,10.472036,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7212043243037407,0.5415436570640604,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__011a8c55825f,-85.642491,10.546391,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.7168023163336342,0.5007772301539353,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__011abe71fa66,-85.266067,10.427454,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5020485811732934,0.30895260501183186,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0122e1d35998,-85.451435,10.144315,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.09960273737846205,0.1372043389084654,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__0128839e9d45,-85.399267,10.469131,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.37779283675141645,0.23033984124855175,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__01294f0d4c05,-85.352115,10.501971,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8391905448856145,0.5805303085152579,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__012982544a22,-85.394926,10.442604,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7451064676741972,0.5242139420596204,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__012ef76139ef,-85.517227,10.410676,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5640148437894985,0.40683241278298676,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__013181d28012,-85.290411,10.183607,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.739155728451436,0.47237198784103707,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__01319d819bc7,-85.496754,10.388173,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5083874347842661,0.36707261386005197,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__0132efc82515,-85.690963,10.133522,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8832139520156026,0.6744818321766854,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0133bfa3c042,-85.280283,10.288629,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4289127677836881,0.27859381163087926,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__013669a23a95,-85.437101,10.22494,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.39414539621023204,0.37541001831551507,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__013cf3842065,-85.502804,10.484345,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5110988761233343,0.3131269960868286,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__013e53daadc3,-85.435246,10.48707,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5056818181818181,0.3123307900566084,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0140592fab44,-85.583617,10.409838,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3046778146088063,0.25145035613557054,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__01463d123608,-85.472755,10.380719,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6187084000607719,0.45427767164569394,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__014a7defb374,-85.195618,10.368213,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4815281250435386,0.36050009711464703,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__0150007af7b6,-85.685953,10.509545,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5682746243112765,0.44869710263042933,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__0152439bf375,-85.407496,10.42083,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5521202590192626,0.3922412456271681,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__01524613fa2f,-85.533233,10.423676,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.18091939997710535,0.15187040310780942,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__015cc91e42f7,-85.683049,10.390646,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6227856166527777,0.4831390260079085,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__016803063028,-85.223699,10.456676,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4877887067071564,0.3995435866624776,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__016cde43c4d3,-85.656174,10.331136,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8353950486075998,0.5959050021081782,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__016e592010ca,-85.304822,10.095462,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8321547830363172,0.6169309505587597,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0170c4ce05ef,-85.481243,10.390332,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6429076628824195,0.46150562669771056,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0176dd73a766,-85.813922,10.246268,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6680364812500643,0.4423884531540391,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__017f43d392fb,-85.532081,10.42629,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7634996714288675,0.5184463310452905,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__01884ac07ebf,-85.547332,10.521534,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7515482701517955,0.5954341010452742,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__018975348336,-85.252108,10.099286,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.9043922191222833,0.6781552061788463,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__018a12b33dbb,-85.487411,10.355313,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5937977724393974,0.3579866461222394,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0193db4c5587,-85.217008,10.298527,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.8505541434764721,0.6117203058146862,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__0196bb599e28,-85.224089,10.466957,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.817479937784473,0.6035966210828889,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__0199dcbf3f04,-85.28781,10.100044,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7350269945054008,0.5046570193108897,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__019a6cf4ce45,-85.49614,10.415601,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.765880803345961,0.5938519176883332,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__019c57589577,-85.354815,10.443984,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6247822775053469,0.4543638763389652,12.0,sin_alerta,0.0,0,0
