xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC15_PAN_2021__XY__e2a95c5d3dd1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,9.0,0.771944601464634,0.7977206088591985,0.7879603631125185,0.8052536464682598,0.5501699820163289,0.5590685024647288,sin_alerta,100.0
SRC15_PAN_2021__XY__e2ac908cd1d3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,7.0,0.8039343836268106,0.799123520293733,0.8265643439215791,0.8271920368095198,0.5910018061415052,0.5896592331513999,sin_alerta,100.0
SRC15_PAN_2021__XY__e2adca767865,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,7.0,0.8193875227264983,0.8228222148951416,0.834701831520068,0.8394245934264084,0.569245916533834,0.5877659574468085,sin_alerta,100.0
SRC15_PAN_2021__XY__e2b1569c12fb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,2.0,0.8775741697677237,0.8894158408763517,0.8925236447207168,0.9010624829936187,0.6619509876735318,0.6585183138076669,sin_alerta,100.0
SRC15_PAN_2021__XY__e2b29e9f4dbd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,7.5,0.4740140230187223,0.4481511254019292,0.5034735754096016,0.4841762615920055,0.3229473766000734,0.315028365717902,sin_alerta,100.0
SRC15_PAN_2021__XY__e2b409a69a4d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.5833333333333333,3.0,0.8704605728959834,0.8708778448676266,0.8787526690487188,0.8800690250215704,0.698281212320362,0.7016790316282702,sin_alerta,100.0
SRC15_PAN_2021__XY__e2b4595610f8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,1.75,15.0,0.1742151441177061,0.1850424055512721,0.23867803210311572,0.2569992821249102,0.16122239371040503,0.1702323509275365,sin_alerta,100.0
SRC15_PAN_2021__XY__e2bf120425a1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,53.0,4.416666666666667,3.0,0.853410071476975,0.8886785699284672,0.8690698323386633,0.9005621164191273,0.65364376018967,0.6827409729589359,sin_alerta,100.0
SRC15_PAN_2021__XY__e2c75fcd382a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,11.5,0.27305719619384583,0.25836459133049244,0.3131470861421823,0.29818741266075954,0.24041972489131802,0.23821975263026485,sin_alerta,100.0
SRC15_PAN_2021__XY__e2c890814c06,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,2.0,-0.36782131096748943,-0.3748680042238648,-0.36468941472939737,-0.3737677712432796,-0.35215262603595476,-0.3465116279069767,sin_alerta,100.0
SRC15_PAN_2021__XY__e2d88ac62ee7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.0,0.72482468113745,0.7797323135755259,0.7433970388511091,0.7881184476733493,0.541406502691166,0.5540281329923273,sin_alerta,100.0
SRC15_PAN_2021__XY__e2dd192963b0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,4.0,0.7784756133865396,0.8398503652433014,0.7917756435284596,0.8510568802933198,0.5405933181581664,0.5742821668917616,sin_alerta,100.0
SRC15_PAN_2021__XY__e2e22b6bfb42,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,2.5,0.8260297412347681,0.8647114038010397,0.8395788127052674,0.8742606557242991,0.5908187859531535,0.6121292102185771,sin_alerta,100.0
SRC15_PAN_2021__XY__e2e28638bf5b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,1.5,0.8393012874799073,0.8917983241936749,0.8510564078113496,0.8998494236860852,0.6252988138944763,0.6329094527866994,sin_alerta,100.0
SRC15_PAN_2021__XY__e2e6bd82750b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,4.0,0.7652272205865498,0.7926272435952069,0.7871668514493888,0.8050612410162972,0.5362405910472257,0.5584825518811515,sin_alerta,100.0
SRC15_PAN_2021__XY__e2f3bba37921,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,5.0,-0.014375906822457266,-0.0797024523831502,0.006375082240700288,0.0711938663745892,-0.08241576058374399,0.0058252427184466,sin_alerta,100.0
SRC15_PAN_2021__XY__e2f8fd3d9bfc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,3.25,0.8177110996196247,0.827040171020355,0.8311804145603707,0.841246108982717,0.4811795308743953,0.4909994307974094,sin_alerta,100.0
SRC15_PAN_2021__XY__e2fd44739703,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,5.0,0.7824503409699177,0.7881455399061031,0.801560954986325,0.8119301901536857,0.5984355446416705,0.6117533718689788,sin_alerta,100.0
SRC15_PAN_2021__XY__e2fd6db98a6d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,2.0,0.8311076112252498,0.8414315684161415,0.8470331939014804,0.8539443742869868,0.5563220463409781,0.5662834936361831,sin_alerta,100.0
SRC15_PAN_2021__XY__e30514380ac4,1,1,3,5,0.0,0.0,0.0,100.0,100.0,0.0,100.0,1.0,1.0,0.08333333333333333,37.0,0.5072886297376094,0.5072886297376094,0.5182897862232779,0.5182897862232779,0.3809592395218206,0.3809592395218206,alta,0.0
SRC15_PAN_2021__XY__e30819abfe46,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,2.9166666666666665,3.5,0.7288917495918439,0.759605632238707,0.7492815391621407,0.7754758145452119,0.5196941353325368,0.5190718410163662,sin_alerta,100.0
SRC15_PAN_2021__XY__e30b7af52113,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,1.6666666666666667,2.0,0.772153682780265,0.8428989421562009,0.7862187534036768,0.8489761092150171,0.5453731628543113,0.57008760951189,sin_alerta,100.0
SRC15_PAN_2021__XY__e323e1900b7c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,11.0,0.5415103422168384,0.5600220264317181,0.5627833674705658,0.5751130018612072,0.39388015692309125,0.4067952249770432,sin_alerta,100.0
SRC15_PAN_2021__XY__e32ca0476451,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,5.0,0.7252606463889499,0.756074555126691,0.7428071251299886,0.7646760586060137,0.4978964713405719,0.5215023131239348,sin_alerta,100.0
SRC15_PAN_2021__XY__e32f8c5f9e29,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,5.5,0.5417055876758794,0.5605521290230486,0.57916275748341,0.5963867153538515,0.39695380465488916,0.4218424667653323,sin_alerta,100.0
SRC15_PAN_2021__XY__e32fd31c2482,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,3.3333333333333335,3.5,0.7626430583454673,0.772704090712619,0.783470826196216,0.794330066431705,0.5623163005849183,0.5636493373846816,sin_alerta,100.0
SRC15_PAN_2021__XY__e330a4ca32e6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.5833333333333333,4.0,0.8579959029578914,0.8562387326783651,0.866420414822082,0.8669221194607575,0.6187169612896126,0.6139540244472561,sin_alerta,100.0
SRC15_PAN_2021__XY__e332b61d8ff6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.25,4.0,0.8192676185307458,0.8265784259421511,0.8326072569221189,0.8373285906254926,0.608220520261644,0.6331838890886845,sin_alerta,100.0
SRC15_PAN_2021__XY__e33ccb0a1366,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,26.5,0.4031349812811911,0.39704280780471224,0.429768075850784,0.4069784855628207,0.2323932649028477,0.22439490976530435,sin_alerta,100.0
SRC15_PAN_2021__XY__e33da2e7fff6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,4.0,0.4917244961678359,0.5478602549990828,0.5355064336097584,0.5883377354599533,0.3467283757972869,0.37859105700550477,sin_alerta,100.0
SRC15_PAN_2021__XY__e34ebf7266d6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,1.8333333333333333,6.0,0.8162940998040816,0.8518995954045696,0.8279751445077449,0.8617848970251716,0.6056257036920469,0.6100101736531524,sin_alerta,100.0
SRC15_PAN_2021__XY__e34f7844d64f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,3.5,0.5127488947042029,0.5530236634531113,0.5543095729526428,0.587823275862069,0.36045075974035745,0.3872069201001594,sin_alerta,100.0
SRC15_PAN_2021__XY__e355341e5c49,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,6.0,0.7336370168359535,0.7453184681171419,0.7368808811838282,0.7461644826542815,0.4976711150484669,0.5120293458472476,sin_alerta,100.0
SRC15_PAN_2021__XY__e3580d5c3afe,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.0,0.8586156228663141,0.8636664460622104,0.8737621541578028,0.8830313206738609,0.6314103493284683,0.6488092361500752,sin_alerta,100.0
SRC15_PAN_2021__XY__e3605c3f1d6f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,2.4166666666666665,4.0,0.7383330744008147,0.8131489342269104,0.7618335204890136,0.8312657701359736,0.5239736380159182,0.5778511484417421,sin_alerta,100.0
SRC15_PAN_2021__XY__e364183dd830,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,7.5,0.7986259856518043,0.7893009361841321,0.8007472254177773,0.8050955414012739,0.5455356831107333,0.5342640764250504,sin_alerta,100.0
SRC15_PAN_2021__XY__e366288ef2f9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.25,13.0,0.8381285326469522,0.8595132743362833,0.8443450889035512,0.8724137931034484,0.6051548574919322,0.6119729080183527,sin_alerta,100.0
SRC15_PAN_2021__XY__e377ee332511,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,3.5,0.7628160230386848,0.7488172784430875,0.7831492187914986,0.7722316297344123,0.5628684712026318,0.5555559969712878,sin_alerta,100.0
SRC15_PAN_2021__XY__e37f11a17dcb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,9.0,0.6809401344141803,0.6941103916127042,0.7129174500892015,0.7255118981737685,0.4742586215873162,0.4910489620034212,sin_alerta,100.0
SRC15_PAN_2021__XY__e37ff7d41615,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,6.0,0.7597602506186841,0.7827952133664483,0.781585274807804,0.8019761218608482,0.5491221129107224,0.55599603567889,sin_alerta,100.0
SRC15_PAN_2021__XY__e38332e0b4aa,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,26.0,2.1666666666666665,9.0,0.5355573328106326,0.4732720424507295,0.5849735099900168,0.5535536466457829,0.4170923497369494,0.38169669051711697,media,45.0
SRC15_PAN_2021__XY__e3958ab38bfc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,1.5,3.25,0.8814750168597827,0.8834273653987132,0.8910332613478618,0.8941058662070727,0.6759036184914174,0.6770548029204241,sin_alerta,100.0
SRC15_PAN_2021__XY__e3982788e97b,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9.0,25.0,2.0833333333333335,3.0,0.6993454367110379,0.7108786610878661,0.7216630294683329,0.7380094786729857,0.49768489498250346,0.4985289310232103,media,45.0
SRC15_PAN_2021__XY__e3989dbbacab,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,3.3333333333333335,4.0,0.8225687900287313,0.8167051947281573,0.8514755901212302,0.8485513031762585,0.5984620010389767,0.6041296068331344,sin_alerta,100.0
SRC15_PAN_2021__XY__e39bdd0d9948,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.3333333333333333,5.5,0.6108780972555778,0.6550829875518672,0.6406974991700879,0.6923432801295397,0.4519422675556297,0.5001733102253034,sin_alerta,100.0
SRC15_PAN_2021__XY__e3a623f548cf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,3.0,0.87462336746818,0.8658663556720048,0.8845831633369979,0.8791659910911802,0.651122699390955,0.6626579301750648,sin_alerta,100.0
SRC15_PAN_2021__XY__e3ae74b6865c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,5.25,0.7552973364549809,0.7828341132426029,0.770934676407985,0.7930984539950792,0.5508709390699716,0.5759659307164564,sin_alerta,100.0
SRC15_PAN_2021__XY__e3af97381ffd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,5.0,0.6647761442913545,0.7281249513284038,0.6919273782849815,0.7506210099456357,0.4291945268461525,0.45920966450767775,sin_alerta,100.0
SRC15_PAN_2021__XY__e3b5b3811008,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,2.4166666666666665,3.0,0.8584720509628446,0.8736501079913608,0.871483598156517,0.8840436075322102,0.5880914044109852,0.5907463617786771,sin_alerta,100.0
SRC15_PAN_2021__XY__e3b6c6cc5a4a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,3.5,0.858424733534774,0.8563691370586427,0.8682397736473656,0.865310878704463,0.6427579243251973,0.6416114803152615,sin_alerta,100.0
SRC15_PAN_2021__XY__e3bd8f62fd83,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,5.0,0.7713398196097352,0.761958945641511,0.7904083019020862,0.7761219200596634,0.5469046982709771,0.528783448596744,sin_alerta,100.0
SRC15_PAN_2021__XY__e3c370045bcd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.0,0.7914297711937953,0.7737180817936475,0.8057252972602115,0.7930141414820542,0.6071178358727057,0.6047683008730693,sin_alerta,100.0
SRC15_PAN_2021__XY__e3c76d6e4023,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,2.0,0.8446915887508939,0.8585189644792293,0.8593424733188015,0.8738593666129897,0.5775497377312887,0.592972849646361,sin_alerta,100.0
SRC15_PAN_2021__XY__e3e8558d2adc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.5,4.0,0.7849330834839302,0.8133982390422786,0.8057326774163254,0.8303678596866875,0.5775398071259917,0.5853079540192343,sin_alerta,100.0
SRC15_PAN_2021__XY__e3ed1e653531,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,2.0,0.7289325677771713,0.7675350701402804,0.7479370334004314,0.7865903515944398,0.47473042710871444,0.4955509924709103,sin_alerta,100.0
SRC15_PAN_2021__XY__e3f05507dd2d,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,7.0,20.0,1.6666666666666667,1.5,0.5854364284701179,0.5358929568346568,0.61993449528679,0.5660338522732133,0.3968289547519684,0.3764647226509729,media,45.0
SRC15_PAN_2021__XY__e3f6692163ba,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10.0,26.0,2.1666666666666665,10.5,0.49922597781768846,0.47954497963537235,0.5473297207937031,0.5603685462474768,0.39285399706712887,0.3965615962265283,media,45.0
SRC15_PAN_2021__XY__e401b5b4fda7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,2.75,0.7384944977615537,0.7660636875002104,0.7606590813779728,0.784787034297443,0.5248800904781247,0.5341666498892896,sin_alerta,100.0
SRC15_PAN_2021__XY__e401eae2c57b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,6.0,0.8236003345525446,0.8389587469666886,0.8304905376487988,0.846443812233286,0.6058340753699284,0.5991480716126751,sin_alerta,100.0
SRC15_PAN_2021__XY__e406c95b4b18,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,4.5,0.6251277465976921,0.6390929695801937,0.6570366148546414,0.67566724268942,0.426618911073852,0.42313442138717783,sin_alerta,100.0
SRC15_PAN_2021__XY__e409da0de91f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,8.5,0.755436288046934,0.808234447114691,0.7809897888272475,0.8314949035667505,0.5593472879643613,0.5860360275046292,sin_alerta,100.0
SRC15_PAN_2021__XY__e40e08dcacbb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,8.0,0.7929917546392641,0.8271884189097489,0.8063876790580071,0.8326522669780113,0.5586786678383235,0.5754999212722406,sin_alerta,100.0
SRC15_PAN_2021__XY__e4112d73d021,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,1.9166666666666667,14.0,0.8023372356099053,0.7963224893917962,0.8252740515483007,0.816785096984828,0.598221431571487,0.6028298191643899,sin_alerta,100.0
SRC15_PAN_2021__XY__e411bb43908f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,3.75,0.8696102620969326,0.8713554159306973,0.8819116240920948,0.8823239029319901,0.6151707533158717,0.6258115225706699,sin_alerta,100.0
SRC15_PAN_2021__XY__e412bf221153,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,11.0,27.0,2.25,15.5,0.5744606802950295,0.5589218754541844,0.619061681006451,0.6429919284467714,0.44184775858585595,0.4600626468285043,baja,80.0
SRC15_PAN_2021__XY__e41b9b140e7d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.25,3.5,0.8803287933233956,0.8929336188436829,0.8829930215974299,0.8925308973670069,0.6547218824432288,0.6470774223481821,sin_alerta,100.0
SRC15_PAN_2021__XY__e42767b95c4b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,9.0,0.8051468913007696,0.8074036296128837,0.8180001717094587,0.8271837627838151,0.5910842390525298,0.59796378266955,sin_alerta,100.0
SRC15_PAN_2021__XY__e42becae212f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,3.75,0.5746879333365097,0.592731777435105,0.6048496764905804,0.612963802387514,0.429996577659563,0.44834163849459996,sin_alerta,100.0
SRC15_PAN_2021__XY__e42cd07cd8fa,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,2.75,3.5,0.7033770458489356,0.7127634880860589,0.7300975138793314,0.7429775355398167,0.45149389722664407,0.4674192884038386,sin_alerta,100.0
SRC15_PAN_2021__XY__e4374e5164d3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,4.0,0.7676444051824537,0.809153160052552,0.7884023715731736,0.8215955435154946,0.5446339096019291,0.5612763325354008,sin_alerta,100.0
SRC15_PAN_2021__XY__e4420db4e8ee,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,4.0,0.778178226383953,0.7768926106268798,0.8024457976264471,0.7967093497165347,0.5539168149903673,0.5515448848788169,sin_alerta,100.0
SRC15_PAN_2021__XY__e4432e8aeebb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,1.1666666666666667,8.0,0.7244949477566234,0.8057742782152231,0.7467543357049592,0.830922693266833,0.5474621833904886,0.5982674607471576,sin_alerta,100.0
SRC15_PAN_2021__XY__e449f7c72026,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,2.5,3.0,0.5630208109715408,0.5705474171164225,0.5870140653569496,0.5757806549885758,0.37772004212418947,0.3639082751744765,sin_alerta,100.0
SRC15_PAN_2021__XY__e44b9ffd034a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,6.0,0.7759666878494628,0.789291667660406,0.7957500656789857,0.8054101514233472,0.5675232569476144,0.5687623743415233,sin_alerta,100.0
SRC15_PAN_2021__XY__e44e9f1bfed1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,3.0,0.8248974041185628,0.825372876846501,0.8367266708540292,0.8353644616607718,0.6107816142228153,0.5985901729405463,sin_alerta,100.0
SRC15_PAN_2021__XY__e44f1c3d6f3b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,4.0,0.7489425244076127,0.7426273816595219,0.7704234214344949,0.7679290894439967,0.5171559390303236,0.5141267123287672,sin_alerta,100.0
SRC15_PAN_2021__XY__e454b70a199a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,4.5,0.7487824253411686,0.789731761214756,0.7680544016220728,0.8035231207767695,0.5528121049237218,0.5722182464306105,sin_alerta,100.0
SRC15_PAN_2021__XY__e459781c9080,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9.0,23.0,1.9166666666666667,11.0,0.29575707019428255,0.3416666666666666,0.32813090003308354,0.4607508532423209,0.20994684088438584,0.2915429107394091,media,45.0
SRC15_PAN_2021__XY__e45b9d9eaa3d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.5,0.7712391039258867,0.7724049000644746,0.7960625129094848,0.787987987987988,0.5280803991888768,0.5247119078104994,sin_alerta,100.0
SRC15_PAN_2021__XY__e45f1706d864,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,5.0,0.651071116115166,0.6461575293272683,0.6779415733154782,0.6764448336252189,0.4643114372945473,0.4473634473634474,sin_alerta,100.0
SRC15_PAN_2021__XY__e460229cc713,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,6.0,0.5983532746485962,0.6222180895343876,0.6335290871203724,0.6467447832624225,0.4514077802186169,0.461066335101036,sin_alerta,100.0
SRC15_PAN_2021__XY__e460627f8619,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,10.5,0.7541652784313282,0.7396273989764347,0.7738336294058475,0.7620368816525054,0.5371181715746672,0.5410011343126674,sin_alerta,100.0
SRC15_PAN_2021__XY__e462f87a5ea6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,7.0,0.18106205778491796,0.2711864406779661,0.3402751176333702,0.34,0.2532312449723558,0.3007582139848357,sin_alerta,100.0
SRC15_PAN_2021__XY__e469f33200cb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,8.5,0.6583871759912692,0.6948308946933658,0.680842678803537,0.714772150830055,0.4700201389823807,0.49965051588627185,sin_alerta,100.0
SRC15_PAN_2021__XY__e46ad9c9e816,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,2.1666666666666665,1.0,0.7210475495758302,0.7244234618995704,0.7336665568956224,0.7336489723070425,0.4276866386527198,0.42272784080727405,sin_alerta,100.0
SRC15_PAN_2021__XY__e4771d50a397,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.9166666666666666,8.5,0.7303182192782565,0.7811386298050189,0.7529352890514565,0.8068795180335031,0.5499436919739344,0.5756220230113104,sin_alerta,100.0
SRC15_PAN_2021__XY__e479a6ff9e0d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,8.0,0.6159919075296624,0.5670686111823935,0.6634125472991595,0.6363442115052971,0.41733612731723824,0.39413094327003145,sin_alerta,100.0
SRC15_PAN_2021__XY__e47b1e3046e9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,1.0,0.7658657619071506,0.7518457752255948,0.7819305168245393,0.769786910197869,0.5083570901534407,0.4890347366736033,sin_alerta,100.0
SRC15_PAN_2021__XY__e47f1bb2313f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,3.6666666666666665,3.0,0.8477134195629304,0.8762763597677439,0.8618752911937896,0.8859006565198118,0.6383913912472993,0.6527422397460605,sin_alerta,100.0
SRC15_PAN_2021__XY__e480c5bbb2e2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,4.75,0.7172057286584825,0.7363151565567296,0.7330698384190516,0.7544487991492028,0.497997264077034,0.49234782334912036,sin_alerta,100.0
SRC15_PAN_2021__XY__e481c4c0efc0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,1.8333333333333333,3.0,0.8440363068583892,0.8609550561797753,0.855566712346388,0.8693069306930693,0.6188033146614406,0.6342294585384325,sin_alerta,100.0
SRC15_PAN_2021__XY__e48c0280624b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,2.0,12.0,0.4170306540185718,0.4304993252361673,0.4891104800669158,0.5046893317702227,0.355200671789895,0.3625265392781316,sin_alerta,100.0
SRC15_PAN_2021__XY__e48d9e31cb05,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,7.25,0.6567461402997474,0.6437717360065409,0.6868852539380217,0.6730099885460964,0.44279936141866855,0.41871046462885897,sin_alerta,100.0
SRC15_PAN_2021__XY__e48fd0d65882,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,3.5,0.8864009832849075,0.8982975600146668,0.8972639512841413,0.9081105326998888,0.6623630629736731,0.6535963435169593,sin_alerta,100.0
SRC15_PAN_2021__XY__e4961ae85528,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,2.75,0.781376828783153,0.8405648853205896,0.7985449364446896,0.8481104719205075,0.5612613673030251,0.5781761366130392,sin_alerta,100.0
